,Epoch,train_loss,train_triplet_loss,train_mae_loss,val_rmse,test_rmse,train_rmse,n_triplets,n_pos_triplets
442,443,0.12229993813567691,4.152017408300329,0.12229993813567691,0.7411064505577087,0.6969347596168518,0.2013995349407196,407381,170143
443,444,0.13370500787540718,4.268169767591688,0.13370500787540718,0.7323148250579834,0.6784302592277527,0.1760452836751938,406152,170187
444,445,0.16295342138519994,4.446882216135661,0.16295342138519994,0.741824746131897,0.6993125081062317,0.22290758788585663,407289,174660
445,446,0.14061282338919462,4.207245623977096,0.14061282338919462,0.7344913482666016,0.676442563533783,0.1523604393005371,406950,172415
446,447,0.12621433397134146,4.26811794563576,0.12621433397134146,0.7469766139984131,0.7146496772766113,0.2271336019039154,407008,171493
447,448,0.14676192727353837,4.244618283730966,0.14676192727353837,0.7261319160461426,0.6938698887825012,0.1637292504310608,405812,170002
448,449,0.12128777549222663,4.306644216466833,0.12128777549222663,0.7233173251152039,0.6777824759483337,0.13198238611221313,406895,175283
449,450,0.1225899686857506,4.254270450450756,0.1225899686857506,0.7319682240486145,0.6726507544517517,0.15127722918987274,405771,171253
450,451,0.16879452407360077,4.233448833889431,0.16879452407360077,0.7260194420814514,0.6704352498054504,0.15643106400966644,407161,173668
451,452,0.11638128406471676,4.163914236845794,0.11638128406471676,0.7176872491836548,0.6650151610374451,0.14916233718395233,406772,171392
452,453,0.11660035917052516,4.279685460549814,0.11660035917052516,0.7399047017097473,0.6952137351036072,0.16609635949134827,405824,173341
453,454,0.16245634405701248,4.086454774008857,0.16245634405701248,0.7186887264251709,0.672744631767273,0.15630124509334564,406641,170880
454,455,0.13154255838305862,4.156478779404251,0.13154255838305862,0.7369588613510132,0.6888390779495239,0.16181506216526031,407811,173117
455,456,0.11674119838961848,4.047173300142641,0.11674119838961848,0.7200163006782532,0.6841682195663452,0.15746013820171356,405496,170754
456,457,0.11898461434576246,4.150638215100324,0.11898461434576246,0.7183453440666199,0.6793080568313599,0.13700588047504425,405636,171173
457,458,0.12951941200980432,4.204223644821732,0.12951941200980432,0.7236643433570862,0.6726824045181274,0.14749284088611603,407647,176041
458,459,0.10552933602421372,4.1765176130224155,0.10552933602421372,0.7263203859329224,0.6694463491439819,0.14101485908031464,407646,171852
459,460,0.1164530943499671,4.073351372612847,0.1164530943499671,0.7304235696792603,0.6717565059661865,0.1633949726819992,407831,169846
460,461,0.10190335469113455,4.080876033217819,0.10190335469113455,0.7363426685333252,0.6705548167228699,0.12395922094583511,407080,171453
461,462,0.10125020269994382,4.098582132833975,0.10125020269994382,0.729905366897583,0.67849200963974,0.12957867980003357,406995,171574
462,463,0.11621064784350219,4.0378736439457645,0.11621064784350219,0.7399386167526245,0.683045506477356,0.12593476474285126,405284,171295
463,464,0.11714254379272461,4.1910966110229495,0.11714254379272461,0.7444456815719604,0.6859442591667175,0.15592336654663086,406061,173003
464,465,0.13563238907743383,4.259361451466878,0.13563238907743383,0.7329072952270508,0.6788733005523682,0.15002426505088806,404989,172595
465,466,0.1333178788754675,4.1106157705518935,0.1333178788754675,0.7354779839515686,0.6775978207588196,0.1828010231256485,406118,172895
466,467,0.140964019563463,4.067279143863254,0.140964019563463,0.7487516403198242,0.6891018748283386,0.16271935403347015,407276,174185
467,468,0.1563959417519746,4.095611769358317,0.1563959417519746,0.7348849177360535,0.678382933139801,0.15772593021392822,405490,172889
468,469,0.1366485983022937,4.186609502721716,0.1366485983022937,0.7435047626495361,0.670649528503418,0.14867474138736725,405019,171634
469,470,0.1429895504315694,4.1812982714617695,0.1429895504315694,0.7403398752212524,0.6802442073822021,0.16387546062469482,408783,172112
470,471,0.12245026601685419,4.225306348447447,0.12245026601685419,0.7260992527008057,0.6630460619926453,0.14248201251029968,406870,172652
471,472,0.11730929513772329,4.321260640886095,0.11730929513772329,0.7492628693580627,0.668587863445282,0.16169828176498413,407734,175402
472,473,0.11737189844802574,4.135062358997486,0.11737189844802574,0.7460228204727173,0.6714619398117065,0.15221096575260162,405678,172076
473,474,0.11024756943738019,4.130631954758256,0.11024756943738019,0.7255416512489319,0.6786720156669617,0.15355145931243896,404321,171756
474,475,0.13635003504929719,3.976450989334672,0.13635003504929719,0.7383512258529663,0.6946430206298828,0.2313208132982254,406133,169934
475,476,0.1589916447136137,4.181324380238851,0.1589916447136137,0.7414982318878174,0.6742396354675293,0.1424640566110611,405669,173150
476,477,0.12413521604405509,4.1737738503350155,0.12413521604405509,0.746379554271698,0.686958909034729,0.17643974721431732,406209,168818
477,478,0.1047007378383919,4.161500222947862,0.1047007378383919,0.7271763682365417,0.6749036312103271,0.14187414944171906,406079,171409
478,479,0.11555841192051217,4.148784527955232,0.11555841192051217,0.7288034558296204,0.6823738217353821,0.17791712284088135,405488,171903
479,480,0.10115023186913243,4.164477051275748,0.10115023186913243,0.7301270365715027,0.6711319088935852,0.14291341602802277,407216,174039
480,481,0.1017244592860893,4.137200811880606,0.1017244592860893,0.7414073944091797,0.6912890076637268,0.19733524322509766,407466,173366
481,482,0.13977486760528,4.149486408233643,0.13977486760528,0.7118936777114868,0.6721616983413696,0.15002349019050598,402283,172290
482,483,0.12037074616661778,4.323317922662806,0.12037074616661778,0.722618043422699,0.6699025630950928,0.13808326423168182,406080,173283
483,484,0.1215154856884921,4.191795358657837,0.1215154856884921,0.7369177937507629,0.6746781468391418,0.14179804921150208,406135,174406
484,485,0.12187706289467988,4.0817376292193375,0.12187706289467988,0.7348951697349548,0.6771434545516968,0.1389944851398468,405654,171834
485,486,0.09881115248909703,4.090447175767687,0.09881115248909703,0.7256326675415039,0.670570969581604,0.12335146218538284,406550,173892
486,487,0.10521625726311296,4.275181577470567,0.10521625726311296,0.7249522805213928,0.666273295879364,0.11945797502994537,406663,174682
487,488,0.10218733119743842,4.259873923548946,0.10218733119743842,0.7423549890518188,0.6685345768928528,0.14942239224910736,405864,173805
488,489,0.12055232424426962,4.1484772555033365,0.12055232424426962,0.7317216396331787,0.6820668578147888,0.16158808767795563,405730,171428
489,490,0.10826050213089695,4.178676711188422,0.10826050213089695,0.7387845516204834,0.6759742498397827,0.12572219967842102,407986,173068
490,491,0.12936948034498427,4.120324845490632,0.12936948034498427,0.7350786924362183,0.6710079312324524,0.1470349133014679,405666,172106
491,492,0.10734341160014824,4.043417299765128,0.10734341160014824,0.7344419360160828,0.6668765544891357,0.14135253429412842,405601,170216
492,493,0.15232375886705188,4.021948643083926,0.15232375886705188,0.7266626358032227,0.6808367371559143,0.13299590349197388,406817,172556
493,494,0.11668226072081814,3.9265768082936603,0.11668226072081814,0.7308809757232666,0.6794562339782715,0.1314595639705658,405797,168897
494,495,0.09756205331396174,3.9505482560616954,0.09756205331396174,0.7346220016479492,0.6662479043006897,0.11910247802734375,407616,172505
495,496,0.10439914791672318,4.040536924997966,0.10439914791672318,0.7300732135772705,0.6678676605224609,0.12082497775554657,407110,171186
496,497,0.11546960277689827,4.054245493147108,0.11546960277689827,0.7282382845878601,0.6822102665901184,0.12456608563661575,406928,170153
497,498,0.09219370062704439,4.035679980030766,0.09219370062704439,0.7403185963630676,0.6781747937202454,0.15916748344898224,407660,172002
498,499,0.11677221213225965,4.061079923135263,0.11677221213225965,0.729999840259552,0.6684691309928894,0.12093499302864075,407521,171628
499,500,0.1323212859807191,4.106045562956068,0.1323212859807191,0.7461180090904236,0.6938170194625854,0.21799734234809875,406969,174019
500,501,0.11440611297333682,3.9694387287563746,0.11440611297333682,0.7210130095481873,0.6712130904197693,0.1306716650724411,405938,170688
501,502,0.10569926228788164,4.030868219446253,0.10569926228788164,0.7262125015258789,0.6666305065155029,0.11898918449878693,406428,171716
502,503,0.13049654799479024,4.1401276150456185,0.13049654799479024,0.7628580927848816,0.7026255130767822,0.1931813359260559,404205,172283
503,504,0.1901529669320142,4.080443976366961,0.1901529669320142,0.7688934206962585,0.7166038751602173,0.27351102232933044,407253,172431
504,505,0.17476581924491458,4.153006301102815,0.17476581924491458,0.748029887676239,0.6897130012512207,0.19430793821811676,405038,173312
505,506,0.1191612970608252,4.185414814419216,0.1191612970608252,0.7314233779907227,0.6762291789054871,0.1708667129278183,406816,174612
506,507,0.13239569911250362,4.27100368782326,0.13239569911250362,0.7308589816093445,0.6805236339569092,0.1342405527830124,405886,174901
507,508,0.1279725327535912,4.247097510585078,0.1279725327535912,0.7338371276855469,0.6763351559638977,0.14249256253242493,405395,174492
508,509,0.11538389771072953,4.077671206792195,0.11538389771072953,0.7318487763404846,0.6798108220100403,0.1229744553565979,406761,173580
509,510,0.1018942106211627,3.9770468559971563,0.1018942106211627,0.7288004755973816,0.682540237903595,0.12615364789962769,406574,173514
510,511,0.11515720591500954,3.9227404813413265,0.11515720591500954,0.7527920603752136,0.6867789626121521,0.14901292324066162,407365,172502
511,512,0.11155314540421521,3.9548306330928096,0.11155314540421521,0.7460872530937195,0.6925921440124512,0.19238658249378204,405960,168546
512,513,0.10912340285601439,4.120395705611617,0.10912340285601439,0.743356466293335,0.6740944981575012,0.13854126632213593,407649,172081
513,514,0.08872798787222969,4.134514702690972,0.08872798787222969,0.7277161478996277,0.6714378595352173,0.12123371660709381,408031,173472
514,515,0.11335445724151752,3.989739746517605,0.11335445724151752,0.7741377949714661,0.7294933199882507,0.31175991892814636,407549,173232
515,516,0.21648044564105845,3.9338361033686886,0.21648044564105845,0.7953763008117676,0.7489633560180664,0.3337147831916809,407157,173109
516,517,0.18892204953564537,4.109728847079807,0.18892204953564537,0.7337040901184082,0.6746077537536621,0.15743955969810486,407380,172858
517,518,0.14575035625033908,4.024327514789722,0.14575035625033908,0.7290357351303101,0.6716801524162292,0.13426963984966278,406399,170457
518,519,0.10492580209617261,4.045829240304452,0.10492580209617261,0.7311438918113708,0.6805589199066162,0.1429949551820755,408717,172571
519,520,0.11983348747094472,4.0752436072738085,0.11983348747094472,0.7269006967544556,0.6791498064994812,0.1319674849510193,406506,175058
520,521,0.10465645041730669,4.110801578097873,0.10465645041730669,0.7484505772590637,0.7038254737854004,0.22842861711978912,406177,171776
521,522,0.12474665453036626,4.273942928667422,0.12474665453036626,0.7287954092025757,0.6796669363975525,0.13453766703605652,406018,177733
522,523,0.10993852251105839,4.260920841782181,0.10993852251105839,0.7399230003356934,0.6883729100227356,0.13768361508846283,406538,174658
523,524,0.1096338470114602,4.370127421485053,0.1096338470114602,0.7353437542915344,0.6846742630004883,0.12217465043067932,407102,174207
524,525,0.11202066037389967,4.375930924592195,0.11202066037389967,0.7461942434310913,0.699156641960144,0.19446402788162231,406625,174839
525,526,0.1433684727218416,4.417796144838686,0.1433684727218416,0.7384747862815857,0.6802341341972351,0.12503229081630707,407766,174263
526,527,0.1395808631181717,4.273901935153537,0.1395808631181717,0.767937183380127,0.7184374332427979,0.2743295133113861,406544,173973
527,528,0.12882238109906516,4.237376416524251,0.12882238109906516,0.7211506962776184,0.6794317364692688,0.13569769263267517,406893,174561
528,529,0.12673998854778432,4.315471076965332,0.12673998854778432,0.7261702418327332,0.6870386600494385,0.13309215009212494,408204,174532
529,530,0.12510807419264758,4.0936150614420574,0.12510807419264758,0.7380306124687195,0.6779481172561646,0.13118807971477509,408749,172160
530,531,0.10920534769694011,4.148410317456281,0.10920534769694011,0.7255023717880249,0.6776547431945801,0.12946496903896332,405358,170669
531,532,0.14012858187710797,4.095899033369841,0.14012858187710797,0.7337541580200195,0.6807825565338135,0.1349957138299942,403730,172194
532,533,0.10879248007580086,4.191781244984379,0.10879248007580086,0.728440523147583,0.6578143239021301,0.13207705318927765,408231,175227
533,534,0.10638671114488885,4.176941297672413,0.10638671114488885,0.7250210642814636,0.6660981178283691,0.1521848440170288,406545,172652
534,535,0.11622157972168039,4.169095969023528,0.11622157972168039,0.7283748984336853,0.6665120720863342,0.13430634140968323,405760,173457
535,536,0.10924378445854893,4.245559934686732,0.10924378445854893,0.7474725246429443,0.7044706344604492,0.2230534702539444,406754,174144
536,537,0.1265297022793028,4.26089762934932,0.1265297022793028,0.750815212726593,0.6811122298240662,0.1585567593574524,407161,175528
537,538,0.14364594088660346,4.223410295557093,0.14364594088660346,0.7375492453575134,0.6710655689239502,0.148802250623703,406190,173268
538,539,0.11471849368678198,4.35927459858082,0.11471849368678198,0.7200343012809753,0.6689396500587463,0.11513423919677734,406202,177021
539,540,0.11552403856206823,4.185876367357042,0.11552403856206823,0.7211114168167114,0.6796690225601196,0.1186688244342804,407344,172247
540,541,0.129771430613818,4.269404592160825,0.129771430613818,0.7296501994132996,0.678645670413971,0.17544560134410858,406032,173859
541,542,0.15925719288764176,4.237047910337095,0.15925719288764176,0.7451964020729065,0.6816816329956055,0.1723441332578659,405087,173517
542,543,0.12258782037982234,4.033104296790229,0.12258782037982234,0.7262375354766846,0.6822009682655334,0.1915847212076187,406327,172999
543,544,0.1445173035065333,4.090093677662037,0.1445173035065333,0.7319724559783936,0.6807068586349487,0.1370987445116043,404039,169523
544,545,0.11674383516664859,4.162548412746854,0.11674383516664859,0.7506824731826782,0.721355676651001,0.23794373869895935,405373,171735
545,546,0.14210939517727605,4.352473653157552,0.14210939517727605,0.744729220867157,0.6989061236381531,0.2287411242723465,406417,173444
546,547,0.14796556567704236,4.353108790362323,0.14796556567704236,0.7404675483703613,0.6777552366256714,0.1302555650472641,405737,174611
547,548,0.11057133002413644,4.338446793026394,0.11057133002413644,0.7437818646430969,0.6958968639373779,0.20064927637577057,407631,177196
548,549,0.1461057757448267,4.26160852820785,0.1461057757448267,0.745175838470459,0.6901138424873352,0.2006344348192215,408029,174470
549,550,0.13558914910863948,4.1963804711235895,0.13558914910863948,0.7623754143714905,0.6987383365631104,0.2386280596256256,404683,172143
550,551,0.15299592840450782,4.163237520853678,0.15299592840450782,0.7313580513000488,0.6727153062820435,0.1448848694562912,404709,171726
551,552,0.14835618367901554,4.1244656746475785,0.14835618367901554,0.7310296297073364,0.6830528378486633,0.13499850034713745,408271,171580
552,553,0.14121921680591726,4.272653643290202,0.14121921680591726,0.7396329045295715,0.6860523819923401,0.13845817744731903,406765,175398
553,554,0.10422478748692407,4.129778941825584,0.10422478748692407,0.7394905686378479,0.6883849501609802,0.18796482682228088,405421,171231
554,555,0.1056512184937795,4.198667382840757,0.1056512184937795,0.7728639841079712,0.7320438027381897,0.31051063537597656,407644,173316
555,556,0.14026553609856854,4.163201512937192,0.14026553609856854,0.7225648760795593,0.6723150610923767,0.10906574130058289,406995,174004
556,557,0.10225225117471483,4.143365461914628,0.10225225117471483,0.7310611009597778,0.6727929711341858,0.11835133284330368,405115,173841
557,558,0.0917386394628772,4.16025319064105,0.0917386394628772,0.7393527626991272,0.6796729564666748,0.16227349638938904,406518,173714
558,559,0.09753823312344374,4.124122220498545,0.09753823312344374,0.7305938005447388,0.6828779578208923,0.1400630921125412,405759,172211
559,560,0.09031247238318126,4.3180391078525115,0.09031247238318126,0.7217826247215271,0.6758765578269958,0.11449959874153137,406480,176160
560,561,0.10366684845200291,4.298059542973836,0.10366684845200291,0.7266323566436768,0.6857671737670898,0.11785052716732025,404710,175602
561,562,0.1009333344521346,4.305886808324743,0.1009333344521346,0.7305744290351868,0.681840717792511,0.10156525671482086,405807,174384
562,563,0.08460386003609056,4.196677585884377,0.08460386003609056,0.7289699912071228,0.6790894865989685,0.12689822912216187,406249,173691
563,564,0.1036523590264497,4.170247076882257,0.1036523590264497,0.7216963768005371,0.6730149388313293,0.1703379899263382,405901,171903
564,565,0.14416540837950176,4.2255627127046935,0.14416540837950176,0.7159117460250854,0.6621934771537781,0.15105761587619781,407255,178039
565,566,0.15717814760075674,4.316218143039279,0.15717814760075674,0.7530251741409302,0.6703232526779175,0.16481906175613403,406011,178164
566,567,0.1187597240893929,4.216569398244222,0.1187597240893929,0.7427288889884949,0.6662279367446899,0.1361423283815384,407935,175658
567,568,0.12229064730582413,4.3939566958392104,0.12229064730582413,0.7365833520889282,0.6719076633453369,0.12096504122018814,406502,175614
568,569,0.10086458138845585,4.19756393150047,0.10086458138845585,0.7346381545066833,0.6903294324874878,0.1574556976556778,406274,172913
569,570,0.09479709543563701,4.246113472691289,0.09479709543563701,0.7339907884597778,0.6779787540435791,0.12185579538345337,407216,175955
570,571,0.097548999996097,4.188006136858905,0.097548999996097,0.7072852253913879,0.6638109683990479,0.13390471041202545,405928,171295
571,572,0.10786930876749533,4.236285228729248,0.10786930876749533,0.7190220355987549,0.673507571220398,0.1352764070034027,406610,174866
572,573,0.1461182313384833,4.099641788623951,0.1461182313384833,0.7696360349655151,0.7122893333435059,0.25975775718688965,402962,173014
573,574,0.15729139683423218,4.312250608514856,0.15729139683423218,0.7498155832290649,0.6914706826210022,0.23509205877780914,406791,174136
574,575,0.19608523037698533,4.22546112201832,0.19608523037698533,0.7313185334205627,0.6734834909439087,0.14311029016971588,407025,175417
575,576,0.12124007132318285,4.099594664397063,0.12124007132318285,0.7269939184188843,0.6680359840393066,0.12144755572080612,406228,174907
576,577,0.11775195956230164,4.0031841977437335,0.11775195956230164,0.7344469428062439,0.6721360683441162,0.14001166820526123,405665,171746
577,578,0.11868699967861175,4.1877931746730095,0.11868699967861175,0.7360798716545105,0.6722071766853333,0.13148988783359528,406619,175026
578,579,0.124086083262055,4.070059348212348,0.124086083262055,0.7437267899513245,0.6779439449310303,0.13455010950565338,405516,172245
579,580,0.1677282272003315,4.252597368028429,0.1677282272003315,0.7545666098594666,0.7016934156417847,0.23247435688972473,404320,174932
580,581,0.13959324366516537,4.074192118468108,0.13959324366516537,0.7381324172019958,0.667335569858551,0.1275743544101715,407403,172526
581,582,0.11573437412579854,4.251023745360198,0.11573437412579854,0.7386595606803894,0.6771761178970337,0.13616620004177094,406752,176149
582,583,0.10382628869127344,4.185814062047887,0.10382628869127344,0.7478125095367432,0.6893650889396667,0.18086367845535278,405946,173255
583,584,0.1086679169425258,4.189445839634648,0.1086679169425258,0.7396640777587891,0.6709895133972168,0.14114385843276978,405575,173106
584,585,0.09361087591559798,4.327951366283275,0.09361087591559798,0.7298545241355896,0.6763860583305359,0.1265159696340561,407410,175469
585,586,0.09916901687781016,4.172439662792065,0.09916901687781016,0.7204749584197998,0.6693072319030762,0.12156952172517776,406315,172026
586,587,0.09162697119845284,4.229598795219704,0.09162697119845284,0.7443597912788391,0.6719131469726562,0.11625872552394867,405652,174104
587,588,0.10214919197338598,4.1740484887582285,0.10214919197338598,0.7349528074264526,0.6770327091217041,0.12630313634872437,405427,172771
588,589,0.10563377676186739,4.223562392482052,0.10563377676186739,0.7353522777557373,0.6824904680252075,0.12836837768554688,405294,171801
589,590,0.11396469324827194,4.184934118765372,0.11396469324827194,0.7270446419715881,0.6852431893348694,0.1091289073228836,407014,174761
590,591,0.09997493278097223,4.2788265447263365,0.09997493278097223,0.7416133880615234,0.6829812526702881,0.11838558316230774,407324,175848
591,592,0.10088732944594489,4.270201444979067,0.10088732944594489,0.7250332832336426,0.6599360108375549,0.14666084945201874,406416,174731
592,593,0.10277591487875691,4.176023497404875,0.10277591487875691,0.7428022623062134,0.674614667892456,0.1868792176246643,406088,172195
593,594,0.11071127734802387,4.193735823454681,0.11071127734802387,0.7585614919662476,0.6886590719223022,0.1948472410440445,405952,174125
594,595,0.10683533317512936,4.246805831767895,0.10683533317512936,0.7469159364700317,0.6734294891357422,0.10351081192493439,406710,174152
595,596,0.08515017840597365,4.282380737728543,0.08515017840597365,0.7425656318664551,0.6993670463562012,0.22177812457084656,407598,175384
596,597,0.1350290459725592,4.221991517808703,0.1350290459725592,0.7156487703323364,0.6687850952148438,0.11985161155462265,403590,174103
597,598,0.1257820001465303,4.228479552798801,0.1257820001465303,0.7326503396034241,0.6758014559745789,0.15690197050571442,407430,174150
598,599,0.12696853229293117,4.157637615910283,0.12696853229293117,0.7428311705589294,0.6847909092903137,0.1782955825328827,406980,171685
599,600,0.15001448779194443,4.200700653217457,0.15001448779194443,0.7447383999824524,0.6912024617195129,0.1433214247226715,405928,171915
600,601,0.12574804186820984,4.052969264630918,0.12574804186820984,0.7300731539726257,0.6761911511421204,0.11750058084726334,406287,172713
601,602,0.11434675568783725,4.064585308498806,0.11434675568783725,0.7297791838645935,0.68540358543396,0.17559503018856049,407593,171106
602,603,0.15242004409984306,4.190229738023546,0.15242004409984306,0.7314992547035217,0.6888731718063354,0.1469697207212448,405060,173221
603,604,0.11079383375468077,4.093493226369222,0.11079383375468077,0.7366580963134766,0.6878659129142761,0.20357616245746613,406254,171593
604,605,0.10726934121714699,4.01183207264653,0.10726934121714699,0.7339341640472412,0.6914966702461243,0.16723191738128662,404697,171307
605,606,0.11456822627120548,4.167325553187617,0.11456822627120548,0.7459527254104614,0.688299834728241,0.15920162200927734,407462,172236
606,607,0.11247776771033252,4.268556895785862,0.11247776771033252,0.7281182408332825,0.67387455701828,0.11596943438053131,405711,174191
607,608,0.09554457474637915,4.163928924843117,0.09554457474637915,0.7353777885437012,0.6711063981056213,0.11858607828617096,405888,173166
608,609,0.09534836951229307,4.151156554751926,0.09534836951229307,0.7210512757301331,0.6665779948234558,0.106893390417099,405594,172687
609,610,0.08590686734075899,4.07455415337174,0.08590686734075899,0.7273538112640381,0.6713103652000427,0.10075731575489044,407303,171485
610,611,0.09134661634763082,4.1010612240544075,0.09134661634763082,0.7394094467163086,0.6799634099006653,0.16093824803829193,406278,172387
611,612,0.1090488499182242,4.241346069265295,0.1090488499182242,0.7369140386581421,0.6625736951828003,0.11649619042873383,405428,173847
612,613,0.10369127069358472,4.263509376667164,0.10369127069358472,0.7235549092292786,0.6785411834716797,0.15694385766983032,407076,174461
613,614,0.10666665765974256,4.200418273784496,0.10666665765974256,0.7287270426750183,0.6792536973953247,0.13126544654369354,407427,174467
614,615,0.09955135858721204,4.250958378403275,0.09955135858721204,0.7223332524299622,0.6629807949066162,0.09828042984008789,406850,173689
615,616,0.1017410135489923,4.187069708153054,0.1017410135489923,0.7140251994132996,0.6695514917373657,0.12289638072252274,406332,173826
616,617,0.11742243659717065,4.212960326583297,0.11742243659717065,0.7439790368080139,0.6814196705818176,0.11347357928752899,406947,173097
617,618,0.09589508078716419,4.38650857395596,0.09589508078716419,0.7305396199226379,0.6792104244232178,0.11163464188575745,407399,177636
618,619,0.0940323257556668,4.28360846625434,0.0940323257556668,0.7276707291603088,0.6681845784187317,0.0953482910990715,407738,173248
619,620,0.10478338604723966,4.3491554585209595,0.10478338604723966,0.7288081049919128,0.6724956035614014,0.10915140807628632,406156,175942
620,621,0.08407571460361835,4.2579225660253455,0.08407571460361835,0.740188479423523,0.6966423392295837,0.11033574491739273,406384,173795
621,622,0.10267105524186734,4.192427107493082,0.10267105524186734,0.7336597442626953,0.6788957118988037,0.10073920339345932,408116,172771
622,623,0.09990906790450767,4.110848029807761,0.09990906790450767,0.731540322303772,0.6646988391876221,0.11957646906375885,407040,170445
623,624,0.12554957056487048,4.065254729235614,0.12554957056487048,0.7379562854766846,0.6656304001808167,0.10273962467908859,404498,172608
624,625,0.09153541090311827,4.035097879480433,0.09153541090311827,0.7380692958831787,0.6794280409812927,0.14435254037380219,407126,172014
625,626,0.12615661753548515,4.227900897838452,0.12615661753548515,0.732302188873291,0.6833412051200867,0.13550838828086853,405032,173301
626,627,0.11139808030040176,4.1863103068316425,0.11139808030040176,0.7342663407325745,0.6878774762153625,0.1378374844789505,405925,174291
627,628,0.12548108833807486,4.228356607931632,0.12548108833807486,0.7205014228820801,0.6729764342308044,0.10954280197620392,408017,175779
628,629,0.12679504732290903,4.2848893102010095,0.12679504732290903,0.7140697836875916,0.6667545437812805,0.14069707691669464,404830,171839
629,630,0.10940117578815531,4.344853763580322,0.10940117578815531,0.7235671281814575,0.6602879762649536,0.16069188714027405,408125,174084
630,631,0.11489325967099931,4.35401656821922,0.11489325967099931,0.7873819470405579,0.7093629837036133,0.23695629835128784,407727,173183
631,632,0.12950698338173053,4.347116431130304,0.12950698338173053,0.743136465549469,0.6712238788604736,0.1397915482521057,405662,175361
632,633,0.11483373465361418,4.235071136333325,0.11483373465361418,0.7408426403999329,0.6904492378234863,0.18998278677463531,406048,173034
633,634,0.1191253842247857,4.1799360840408895,0.1191253842247857,0.7246312499046326,0.655486524105072,0.11422503739595413,406944,174208
634,635,0.10013017444698899,4.087913071667707,0.10013017444698899,0.7312333583831787,0.6664149761199951,0.1105479970574379,405420,172142
635,636,0.11420136118376696,4.216949321605541,0.11420136118376696,0.7350962162017822,0.6804590225219727,0.17121116816997528,406736,173441
636,637,0.11273738453785578,4.134460621233339,0.11273738453785578,0.7350249290466309,0.6800821423530579,0.10761430859565735,407043,174570
637,638,0.08554830599714208,4.198479653817636,0.08554830599714208,0.7507550716400146,0.6878273487091064,0.12425581365823746,407266,176794
638,639,0.09708661104793902,4.227073589607522,0.09708661104793902,0.7410129308700562,0.6896355152130127,0.1512039452791214,403737,171529
639,640,0.09263056990173128,4.125960574326692,0.09263056990173128,0.7338135242462158,0.6919671893119812,0.13076618313789368,406565,176347
640,641,0.106463623046875,4.081266837649875,0.106463623046875,0.7189099788665771,0.6779052019119263,0.1539394110441208,404613,170914
641,642,0.11912285687746825,4.10011976842527,0.11912285687746825,0.7303369045257568,0.6727373600006104,0.10710728168487549,406746,176505
642,643,0.08098986956808302,4.032972953231247,0.08098986956808302,0.7227043509483337,0.6718072891235352,0.10773596912622452,407821,171546
643,644,0.10597075323263803,4.109217018198084,0.10597075323263803,0.7417399883270264,0.6875663995742798,0.15232330560684204,406350,174691
644,645,0.10259529230771242,4.013017586955318,0.10259529230771242,0.7425368428230286,0.6819282174110413,0.09851273894309998,407757,175459
645,646,0.12141436475294608,4.035271554876257,0.12141436475294608,0.7412839531898499,0.6753895282745361,0.10741003602743149,405918,171398
646,647,0.09941572977436913,3.9889491317890307,0.09941572977436913,0.7359635829925537,0.681229829788208,0.1988319754600525,407010,173351
647,648,0.15672117943013156,4.09686055360017,0.15672117943013156,0.7638506889343262,0.6988723278045654,0.2099633365869522,407238,174322
648,649,0.1557517312191151,4.277863659328885,0.1557517312191151,0.7476454377174377,0.6877388954162598,0.20909716188907623,405005,174463
649,650,0.12996501322145815,4.231760965983073,0.12996501322145815,0.7325176000595093,0.6738525032997131,0.11834654211997986,406524,173892
650,651,0.11608151896132363,4.1555349060341165,0.11608151896132363,0.75682532787323,0.6869351863861084,0.1660754382610321,406121,172801
651,652,0.09420464438420754,4.2434741571214465,0.09420464438420754,0.7207822799682617,0.6579840183258057,0.10359268635511398,407818,175524
652,653,0.09551591388605259,4.098603542469166,0.09551591388605259,0.7306926250457764,0.6640636324882507,0.1115020290017128,407438,173306
653,654,0.11982346046853949,3.9858759809423376,0.11982346046853949,0.7418500185012817,0.7001402974128723,0.16305793821811676,406123,171602
654,655,0.08979497695410693,4.106103318179096,0.08979497695410693,0.7160205245018005,0.6752269268035889,0.10399764031171799,406048,174363
655,656,0.10518973458696294,4.127915000209102,0.10518973458696294,0.7248600125312805,0.6734235286712646,0.17536598443984985,407863,174845
656,657,0.11815145357891366,4.282536039705629,0.11815145357891366,0.7390223145484924,0.6821483969688416,0.14190612733364105,407034,175879
657,658,0.12052906718518999,4.133456556532118,0.12052906718518999,0.7363927960395813,0.6634944677352905,0.12870651483535767,407349,173433
658,659,0.10407631949142174,4.163348931206597,0.10407631949142174,0.7325370907783508,0.672385036945343,0.11007098108530045,406163,173615
659,660,0.0978016683238524,4.148480261343497,0.0978016683238524,0.7241941690444946,0.6683647632598877,0.11959993839263916,405840,174065
660,661,0.11072853717539045,4.326232932761863,0.11072853717539045,0.7406632900238037,0.6695355176925659,0.12938833236694336,406654,178027
661,662,0.098318432867527,4.25050330903795,0.098318432867527,0.7238828539848328,0.6705318093299866,0.09866570681333542,406174,174247
662,663,0.0975217162569364,4.173544320000542,0.0975217162569364,0.7376376986503601,0.6901658773422241,0.1228223443031311,407609,175114
