,train_loss,train_tsm,train_reg,train_n_triplets,train_n_pos_triplets
262,0.10102208890020847,0.03152043535374105,0.06950165331363678,3536,78
263,0.10589290969073772,0.008699800295289606,0.09719311073422432,3367,46
264,0.10174096375703812,0.009395190456416458,0.09234577417373657,3524,43
265,0.10934355296194553,0.014048261917196214,0.09529529139399529,3425,52
266,0.10650427360087633,0.008306763280415908,0.09819751232862473,3364,37
267,0.10282931476831436,0.023089851994882338,0.07973946258425713,3498,59
268,0.1516735851764679,0.015878613048698753,0.1357949711382389,3505,60
269,0.1419900357723236,0.011880781501531601,0.130109254270792,3577,48
270,0.13318018056452274,0.015734865912236273,0.11744531244039536,3348,51
271,0.1345730498433113,0.006719501921907067,0.12785354629158974,3601,41
272,0.13944808766245842,0.008782273507677019,0.13066581264138222,3467,42
273,0.11211373563855886,0.019952934031607583,0.09216080233454704,3486,68
274,0.1481857132166624,0.018656793690752238,0.12952891737222672,3412,72
275,0.10458823293447495,0.007164106165873818,0.09742412716150284,3442,44
276,0.10223101824522018,0.009898104355670512,0.09233291447162628,3413,39
277,0.1440852340310812,0.010119320882949978,0.13396591320633888,3392,45
278,0.13250761665403843,0.012564777280203998,0.11994284018874168,3529,56
279,0.13712927512824535,0.015363684666226618,0.12176559120416641,3275,45
280,0.11259344778954983,0.005748356401454657,0.10684509202837944,3457,38
281,0.14165497571229935,0.00850600132253021,0.13314897567033768,3429,47
282,0.08867962658405304,0.0065050017765315715,0.0821746252477169,3352,32
283,0.07994122058153152,0.007048908330034465,0.07289231196045876,3329,34
284,0.12218157015740871,0.0060086713201599196,0.1161728985607624,3251,32
285,0.13700983300805092,0.014982877532020211,0.1220269575715065,3485,60
286,0.15918543934822083,0.007958798727486283,0.15122664347290993,3367,39
287,0.11755628883838654,0.006393645831849426,0.11116264387965202,3375,39
288,0.09036815911531448,0.008424345083767548,0.0819438137114048,3363,48
289,0.12316744215786457,0.00988179340492934,0.11328564956784248,3410,34
290,0.11899294704198837,0.007576492498628795,0.11141645535826683,3558,40
291,0.10213661007583141,0.011446898919530213,0.09068971127271652,3502,55
292,0.13133057579398155,0.00802589999511838,0.12330467626452446,3453,47
293,0.09643319994211197,0.007292993424925953,0.08914020657539368,3428,41
294,0.1006942093372345,0.00883621530374512,0.09185799583792686,3477,47
295,0.10324443317949772,0.00710719043854624,0.09613724425435066,3328,36
296,0.11399286426603794,0.014575010747648776,0.09941785410046577,3636,61
297,0.13078451715409756,0.015788807533681393,0.11499571055173874,3531,40
298,0.12366902269423008,0.01016126392642036,0.11350775882601738,3413,40
299,0.10103725828230381,0.008230641949921846,0.0928066149353981,3449,37
300,0.12484013102948666,0.013526454800739884,0.11131367832422256,3519,60
301,0.10137374699115753,0.012212572386488318,0.08916117623448372,3578,57
302,0.09011756256222725,0.013761803973466158,0.07635575905442238,3439,64
303,0.14462218806147575,0.016966689086984843,0.1276554986834526,3160,55
304,0.0905320467427373,0.005394127743784338,0.08513791859149933,3398,32
305,0.1027458356693387,0.017162835982162505,0.08558300137519836,3441,81
306,0.10094656515866518,0.012190721346996725,0.08875584229826927,3434,50
307,0.12286127917468548,0.01801554689882323,0.10484573245048523,3398,59
308,0.1592297162860632,0.021304162801243365,0.13792555406689644,3295,67
